Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
PAC,12-Jun-16,"RED AND WHITE BUOYS (2 TOTAL BUOYS) TRAILING ALONGSIDE BODY. LENGTH OF LINE, AMOUNT OF GEAR AND CONFIGURATION UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,14-Jun-16,"CAME INTO LOS ANGELES HARBOR ON THE BOW OF A LARGE SHIP. WORKING LOCATION AND LIMITED TIME FOR SAMPLING BEFORE ANIMAL WAS TOWED OUT OF THE HARBOR PREVENTED US FROM PREFORMING FULL NECROPY. SHIP TRACKER DATA SHOWS A REDUCTION IN SPEED AND A 360 DEGREE MANEUVER MIGHT INDICATE THE ANIMAL WAS STRUCK AT 34 DEG 26' 52.5"" N, 125 DEG 23' 01.0"" W.",VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,17-Jun-16,"EMACIATED WHALE SWIMMING WITH 2 UNIQUE SETS OF CA DUNGENESS CRAB POT GEAR THROUGH MOUTH. THE GEAR REPRESENTS TWO SEPARATE VESSELS' BUOYS AND ROPES. CONFIRMED FROM TAG NUMBERS. FAST RAFT TEAM WAS ABLE TO ATTACH TELEMETRY TO WHALE. DESIGNATED SERIOUS INJURY BECAUSE OF EMACIATED CONDITION, WHICH IMPLIES THAT GEAR IN MOUTH HAS INTERFERED WITH FEEDING FOR SOME TIME. HEALTH DECLINE.",EN,SI,DECLINE,-,0,F,-,L3,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,23-Jun-16,"AN 87' USCG VESSEL STRUCK A 25-30' HUMPBACK WHALE ON ITS MIDSECTION WITH THE BOW WHILE TRAVELING AT 10-12 KNOTS. THE WHALE WAS OBSERVED 10 FEET IN FRONT OF THE CUTTER BEFORE THE COLLISION TOOK PLACE. NO APPARENT DAMAGE TO THE VESSEL AND THE ANIMAL WAS AT THE SURFACE OF THE WATER AFTER THE COLLISION. THE ANIMAL WAS OBSERVED FOR A PERIOD OF 10 MINUTES POST COLLISION, FOLLOWING THE COLLISION THE ANIMAL DOVE FOR 2 MINUTES AND THEN WAS OBSERVED AT THE SURFACE. FINAL OUTCOME UNKNOWN.",VS,SI,UNKNOWN,-,0,F,-,L6A,,,,,,,,,,,,,,,,,1,,
PAC,24-Jun-16,"WHALE SWIMMING AND DIVING, TRAILING 2 SETS OF YELLOW/WHITE/ORANGE BUOYS ABOUT 5 FEET BEHIND THE BLOWHOLE AND TRAILING LINE 100 FEET BEHIND ANIMAL. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,5-Jul-16,WHALE TRAILING YELLOW AND BLUE CRAB BUOY AND 30 FEET OF LINE. FISHERY IDENTIFIED FROM BUOY TAG. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,6-Jul-16,9.7 METER MALE WITH EVIDENCE OF HEMORRHAGING AND EDEMA INTERNALLY. DORSAL AND LATERAL PROCESS FRACTURES TO CERVICAL VERTEBRAE C1-C3. NECROPSY DONE BY THE MARINE MAMMAL CENTER.,VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,24-Jul-16,10.9 METER FEMALE HUMPBACK. PHOTOS SHOW GOOD BODY CONDITION. MULTIPLE FRACTURES OF CAUDAL SKULL WITH SHARDS ON BONE LOOSE IN NECROTIC TISSUE. NECROPSIED BY THE MARINE MAMMAL CENTER. FINDINGS CONSISTENT WITH BLUNT FORCE TRAUMA DUE TO VESSEL STRIKE.,VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,1-Aug-16,"1 MILE WEST OF OCEANO DUNES. WHALE STAYING AT SURFACE, TRAILING 4 OR 5 BUOYS IN LINE, 30 FEET OR MORE BEHIND WHALE, BLUE ROPE ON HEAD OF WHALE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. NO RESIGHTS.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,6-Aug-16,"PHOTOS SHOW WHALE WITH BLUE LINE THROUGH MOUTH, CONSTRICTING AROUND LEFT FLIPPER, WITH RED/PINK LACERATIONS. TWO BUOYS WITH LENGTH OF LINE IN EXCESS OF WHALE TRAILING. MULTIPLE RESIGHTS OF WHALE THROUGH 12/8/2016. PARTIAL DISENTANGLEMENT ON 9/5/2016 BUT ANIMAL STILL TRAILED GEAR. PHOTOS ON 9/14 SHOW LINE STILL WRAPPED AROUND LEFT FLIPPER, WITH DEEPER LACERATIONS THAN ORIGINAL 8/6 PHOTOS. FINAL PHOTOS OF WHALE ON 12/8 SHOW DISCOLORED DORAL SURFACE OF WHALE, GRAYISH, WITH BIOLOGICAL GROWTH (DIATOMS?). HEALTH DECLINE AND CONSTRICTING NATURE OF ENTANGLEMENT AND DETERIORATING CONDITION WARRANTS SERIOUS INJURY. ANIMAL SEEN MONTHS LATER, WITHOUT GEAR. ON 4/20/2017, THIS SAME WHALE, WELL-KNOWN BY THE NAME 'SCARLETT' LOCALLY, WAS FOUND DEAD IN ORANGE COUNTY, CALIFORNIA.",EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,9-Aug-16,"RED/ORANGE LINE COMING OUT OF ANTERIOR BASE OF MOUTH AND WRAPPED TIGHTLY AROUND BASE OF RIGHT FLIPPER. TRAILING LINE WITH 2 BUOYS, LINE LENGTH APPEARS ROUGHLY 2X - 3X LENGTH OF WHALE. GEAR POSITIVELY-IDENTIFIED BY BUOY/TAG NUMBER. EVIDENCE OF CONSTRICTING ENTANGLEMENT. GEAR AMOUNT AND CONFIGURATION UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,12-Aug-16,LINE AROUND BODY BEHIND BLOWHOLE. TRAILING ONE BUOY APPROX. 20 FT BEHIND WHALE. BUOY SUBMERGES WHEN WHALE DIVES. CONFIGURATION AND AMOUNT OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,16-Aug-16,"EMACIATED WHALE WITH DISCOLORED GRAY SKIN AND APPARENT DIATOM GROWTH, TRAILING TWO BUOYS AND 20 FT. OF LINE. FISHERY CONFIRMED VIA BUOY TAG. CONDITION OF WHALE WARRANTS SERIOUS INJURY DESIGNATION. AMOUNT OF GEAR AND CONFIGURATION UNKNOWN, BUT LIKELY HAS INTERFERED WITH FEEDING, WHICH SUGGESTS INGESTION OF GEAR. DOCUMENTED HEALTH DECLINE.",EN,SI,DECLINE,-,0,F,-,L10,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,16-Aug-16,WHALE SEEN 8 MI ENE OF SOUTH FARALLON ISLAND WITH LINE AND A SINGLE BUOY TRAILING BEHIND IT. NO ADDITIONAL DETAILS OR PHOTOS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,24-Aug-16,"TRAILING 2 WHITE BUOYS WITH BLACK TOPS (10 FEET APART) AND 1 YELLOW BUOY, 100 FT BEHIND WHALE, BUOYS FOULED, CDFW DUNGENESS CRAB TRAP TAG. CONFIGURATION AND AMOUNT OF GEAR UNKNOWN. ANIMAL LAST SEEN SWIMMING WITH ENTANGLEMENT.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,24-Aug-16,"2 MILES OFF MORRO ROCK. ORANGE/BROWN LINE WITH ORANGE FLOAT TRAILING FROM RIGHT SIDE OF BODY, BUT VERY CLOSE TO BODY, BUOY NEAR RIGHT PECTORAL FLIPPER; GEAR IS POSSIBLY ATTACHED TO LEFT SIDE, DRAPED OVER BACK AND FLOATING ON RIGHT SIDE. MOVING AND FEEDING WITH SOCIAL GROUP OF HUMPBACKS, DIVING. ANIMAL RESIGHTED THROUGH 8/26. PHOTOS AND VIDEO REVIEWED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,24-Aug-16,ONE RED POLYBALL (STILL INFLATED) BEING TRAILED A FEW YARDS BEHIND TAIL OF WHALE. NO PHOTOS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,27-Aug-16,WHALE NEAR SE FARALLON ISLAND WITH LARGE BUOY TRAILING 30 FEET BEHIND WRAPS ON TAIL. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. NO PHOTOS.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,28-Aug-16,"ACTIVE, DIVING WHALE, TRAVELING WITH OTHER WHALES, TRAILING A SINGLE ORANGE BUOY APPROXIMATELY 20 FEET BEHIND WHALE. PHOTOS REVIEWED. UNKNOWN AMOUNT AND CONFIGURATION OF GEAR.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,28-Aug-16,"WHALE SEEN SWIMMING AND DIVING WITH A SINGLE WRAP OF BLUE LINE APPROXIMATELY 2-3 FEET BEHIND BLOWHOLES. FLUKES SHOW EVIDENCE OF WHITE SCARRING, POSSIBLY RELATED TO THIS ENTANGLEMENT OR POSSIBLY OLDER. ANIMAL OTHERWISE APPEARS HEALTHY. PHOTOS REVIEWED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,16-Sep-16,"CAUDAL HALF OF PEDUNCLE MISSING; BASED ON DAMAGE TO CAUDAL VERTEBRA, BELIEVED TO HAVE BEEN CUT OFF BY PROPELLER; HOWEVER, UNCLEAR AS TO WHETHER DAMAGE OCCURRED PRE- OR POST-MORTEM; ALL INTERNAL ORGANS EXPELLED FROM DECOMPOSITION.; ONLY VENTRAL SIDE OF WHALE COULD BE EXAMINED.",VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,17-Sep-16,"CALIFORNIA SPOT PRAWN TRAP GEAR; BLUE STEEL LINE AROUND ONE PECTORAL FLIPPER AND 4 ORANGE POLY BALLS. RESIGHTED OFF SANTA BARBARA COUNTY ON 10/4/2016 YELLOW ROPE AROUND MIDSECTION AND A ""4-INCH LACERATION"", THOUGH THE LOCATION OF THE LACERATION IS NOT PROVIDED. PHOTOS DO NOT SHOW LACERATION AND SHOW APPARENT MARINE GROWTH ON ROPES. INTERVIEW WITH FISHERMAN INDICATES THAT ONE OF THE BUOYS IS FROM A SET MADE AT THE END OF AUGUST WEST OF SAN MATEO IN 100 FATHOMS OF WATER, WITH APPROXIMATELY 120 FATHOMS OF LINE. FISHERMAN RECOVERED HIS GEAR AND ASSUMES THAT ALL THAT REMAINS ON WHALE IS LINES AND BUOYS. DESIGNATED AS A SERIOUS INJURY. UNKNOWN AMOUNT AND CONFIGURATION OF GEAR REMAIN ON ANIMAL. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,25-Sep-16,"COAST GUARD REPORTED WHALE WITH ""CRAB POTS AND LINES"". WHALE TRAILING 2 ORANGE BUOYS, 1 WHITE BUOY, TRAILING 10 FEET BEHIND DORSAL FIN, CLOSE TO FLUKES. WHALE WAS ABLE TO FLUKE UP AND DIVE. UNSUCCESSFUL SEARCH FOR WHALE, AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,26-Sep-16,"AERIAL PHOTO OF HUMPBACK WHALE, ""POSSIBLY ANCHORED"" AND ""HANGING NEAR SURFACE"", WITH PECTORAL FLIPPERS FLARED OUT, TRAILING APPROX. 150 FT. OF LINE AND 4 ORANGE POLYBALLS. NEAR PT. REYES. GEAR AMOUNT AND CONFIGURATION UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,9-Oct-16,"WHALE TRAILING ONE LARGE ORANGE POLYBALL AND ONE SMALLER WHITE POLYBALL NEAR MID-BODY. SEEN AMONG A GROUP OF 30+ FEEDING WHALES. ANIMAL WAS DIVING. PHOTOS SHOW WHALE BETWEEN OBSERVER AND POLYBALLS, SO GEAR IS OBSCURED BY DORSAL SURFACE OF WHALE, BUT OTHERWISE CLEARLY SEEN. CONFIGURATION AND AMOUNT OF GEAR UNKNOWN. NO RESIGHTS.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,12-Oct-16,"LINE AND 4 BUOYS (3 ORANGE, 1 WHITE). LINE COMES OUT OF MOUTH ON BOTH SIDES OF WHALE (SEEN FROM DRONE FOOTAGE) AND WRAPS AROUND HEAD OF WHALE POSTERIOR TO BLOWHOLES. LINE APPEARS CONSTRICTING WITH VISIBLE INDENTATION ON DORSAL SURFACE OF BODY. RIGHT PECTORAL FLIPPER APPEARS TO BE PINNED TO BODY. DISENTANGLEMENT TEAM MADE UNSUCCESSFUL ATTEMPT TO REMOVE GEAR. WHALE SEEN DIVING NORMALLY. UNDERWATER VIDEO OF ANIMAL TOO MURKY TO ASSESS SEVERITY OF ENTANGLEMENT. TRAILING LINE DOES NOT EXCEED LENGTH OF WHALE. DESIGNATED AS SERIOUS INJURY UNDER CATEGORY L2 BECAUSE OF EVIDENCE OF CONSTRICTING GEAR. .",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,1
PAC,21-Oct-16,"WHALE IDENTIFIED AS 'COMET' WITH EITHER GILLNET OR BRAIDED NET AROUND FLUKES, BUT PEDUNCLE APPEARS FREE OF GEAR. MARINE GROWTH ON GEAR MAKES IT UNCLEAR WHETHER OR NOT NET IS MONOFILAMENT OR BRAIDED. ANIMAL DIVING AND SWIMMING NORMALLY. WHALE RESIGHTED OFF LOS ANGELES LATER THAT WEEK. BARNACLE GROWTH ON FLUKES APPEARS TO BE CONTRIBUTING TO THE CONTINUED ATTACHMENT OF NET ON FLUKES. GEAR ORIGIN UNKNOWN. NON-SERIOUS INJURY DUE TO LIMITED DRAPED GEAR ON FLUKES. WHALE SEEN AS RECENTLY AS 2019 GEAR FREE IN GOOD HEALTH.",EN,NS,RECOVERED,Self Release,1,F,-,L3,,,,,,,,,,,,,,,,,0,Netting,
PAC,26-Oct-16,"PHOTOGRAPH OF MONOFILAMENT LINE OVER FLUKES, LINE IS TAUGHT. WHALE WATCH SURVEY. ANIMAL RE-SIGHTED AND PHOTOGRAPHED LATER THAT DAY AND LINE IS NO LONGER VISIBLE. APPARENT SELF-RELEASE. ANIMAL WAS SEEN FEEDING. ORIGINAL AMOUNT AND CONFIGURATION OF LINE UNKNOWN. RESIGHTED GEAR FREE IN 2019.",EN,NS,RECOVERED,Self Release,1,F,-,L10,,,,,,,,,,,,,,,,,0,Monofilament,
PAC,26-Nov-16,"WHALE TRAILING CRAB POT, 3 BUOYS AND 100 METERS OF ROPE NEAR CABO SAN LUCAS. NO PHOTOS, BUT DRAWING OF WHALE SHOWS RELATIVE LOCATION OF GEAR WRAPPED AROUND RIGHT PECTORAL FLIPPER. SELF-RELEASE OF GEAR THAT WAS COLLECTED, UNCERTAIN IF WHALE SHED ALL GEAR. PHOTOS SHOW GEAR RECOVERED FROM WHALE AND POSITIVELY-IDENTIFIED FROM LICENSE TAG NUMBER. GEAR ORIGINALLY SET IN SPRING 2017 NEAR SAN FRANCISCO. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,3-Dec-16,"WHALE TRAILING ROPE AND 4 BUOYS, 2 BUOYS NEAR HEAD, 2 NEAR FLUKES. ANIMAL SEEN NEAR BODEGA BAY, CA, THRASHING AT SURFACE, 'LOOKS EXHAUSTED'. TWO TRAILING BUOYS ARE BICOLOR (ORANGE/YELLOW AND RED). LEADING BUOYS ARE WHITE WITH LONGITUDINAL RED BAR. BUOYS LOOK RELATIVELY FRESH AND UNFOULED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,8-Dec-16,"WHALE WRAPPED AROUND MOUTH AND LEFT SIDE NEAR BODEGA BAY DISENTANGLED FROM LINE AND 10 BUOYS BY COMMERCIAL FISHERMAN (=RESCUE). WHALE WAS BLEEDING, FISHERMEN DESCRIBED GEAR AS CUTTING INTO WHALE (=CONSTRICTING). FISHERMEN SPENT 4 HRS REMOVING ALL GEAR FROM WHALE. WHALE SWAM AROUND AFTER RELEASE FROM GEAR. FISHERY POSITIVELY-IDENTIFIED FROM TRAP TAG. THIS RECORD IS CONSIDERED SEPARATE FROM THE 12/3/2016 RECORD IN SAME REGION BECAUSE OF THE DIFFERENCE IN NUMBER AND COLOR OF BUOYS ASSOCIATED WITH ENTANGLEMENT. WHALE APPEARED HEALTHY. NON-SERIOUS INJURY DUE TO REMOVAL OF ALL GEAR AND APPARENT HEALTH OF ANIMAL.",EN,NS,UNKNOWN,Disentangled,0,F,-,L2,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,13-Dec-16,"BAJA CALIFORNIA WHALE WATCH COMPANY REPORTED WHALE ENTANGLED IN 100 FT OF ROPE AND 3 ASSOCIATED BUOYS. UNDERWATER PHOTO SHOWS LINE TRAILING BACK FROM WHALE'S MIDSECTION, APPARENTLY ON THE VENTRUM BECAUSE ORIGIN OF LINE IS NOT VISIBLE FROM DORSAL PERSPECTIVE OF PHOTO. PECTORAL FLIPPERS, FLUKES, AND PEDUNCLE APPEAR FREE OF GEAR. WHALE APPEARS ROBUST AND HEALTHY FROM PHOTOS. FISHERY POSITIVELY-IDENTIFIED FROM TRAP TAG AFTER GEAR WAS REMOVED AND COLLECTED FROM WHALE. WHALE DID NOT SHOW ANY APPARENT INJURIES POST-RELEASE. ALL GEAR APPARENTLY REMOVED (=RESCUE). BUOYS APPEAR WEATHERED AND NOT NEW.",EN,NS,UNKNOWN,Disentangled,0,F,-,L10,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,6-Jan-17,"SAN BLAS, MEXICO (21.525, -105.286). WHALE DESCRIBED AS WEAK AND EMACIATED WITH HIGH CYAMID LOAD HAD MULTIPLE WRAPS ENTANGLED AROUND FLUKES AND A BROKEN POT. ONLY ONE PHOTO OF WHALE FROM BEHIND DOES NOT SHOW GEAR BUT SHOWS A GRAYISH COLORATION TO SKIN. DRAWING OF ENTANGLEMENTS DEPICTS MULTIPLE WRAPS AROUND FLUKES AND PEDUNCLE. COMPLETE GEAR CONFIGURATION UNKNOWN AND DETERMINED TO BE A SERIOUS INJURY DUE TO DOCUMENTED HEALTH DECLINE. GEAR TRACED TO OWNER VIA BUOY INFORMATION TO CALIFORNIA RECREATIONAL DUNGENESS POT THAT WAS ORIGINALLY SET IN CENTRAL CALIFORNIA WATERS ON 11/5/2016 (APPROX POSITION = 33.54, -122.54. CRAB TRAP WAS LOST ON THAT 1ST DAY (11/5/2016). DISENTANGLEMENT TEAM REMOVED ALL GEAR FROM WHALE. SERIOUS INJURY DUE TO HEALTH DECLINE.",EN,SI,DECLINE,Disentangled,0,F,-,L10,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,17-Apr-17,"TRAILING 100 FEET GREEN LINE, TRAILING SIDE OF BODY, 2 FLOATS, 1 RED, 1 WHITE. GEAR POSITIVIELY IDENTIFIED AS CALIFORNIA DUNGENESS CRAB POT GEAR AFTER DISENTANGLEMENT TEAM (=RESCUE) CUT AND REMOVED LINE AND BUOYS BEHIND THE MOUTH. IT WAS THOUGHT THAT PERHAPS 30 FEET OF LINE REMAINED ON ANIMAL AFTER DISENTANGLEMENT MISSION. LINE APPEARED TO BE COMING OUT OF LEFT SIDE OF MOUTH. NO LINE VISIBLE ON THE LEFT PECTORAL OR FLUKE. LINE WAS INITIALLY DRAPED OVER THE BACK OF THE WHALE BUT HAD SLID OFF DURING DISENTANGLEMENT ENCOUNTER. CONFIGURATION OF REMAINING GEAR UNKNOWN.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,17-Jun-17,"SWIMMING WHALE WITH ORANGE LINE ACROSS LEFT SIDE OF BODY. GEAR CONFIGURATION AND AMOUNT UNKNOWN. WHALE NOT SEEN AGAIN, ONLY ONE PHOTO REVIEWED, SHOWS A SINGLE LINE ON LEFT SIDE OF ANIMAL.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,18-Jun-17,"TWO BUOYS ON RIGHT SIDE TRAILING BEHIND THE FLUKE, LINE (LIGHT OR WHITE) APPEARS TO BE RUNNING UNDERNEATH THE BODY FROM THE RIGHT PECTORAL FIN AND/OR UNDERNEATH THE HEAD OVER THE RIGHT SIDE OF FLUKES (AS NOTED FROM PHOTO/VIDEO); ADDITONAL SCARRING FROM OLD ENTANGLEMENT ON PEDUNCLE. FISHERY SOURCE CONFIRMED BY FISHERMAN VIA PHOTOS OF BUOYS AND TRAP NUMBERS. THE ENTANGLING GEAR HAD BEEN SET IN HALF MOON BAY. PREVIOUS SIGHTING OF THIS WHALE, KNOWN AS 'TRAINWRECK' WAS ON 5/22/2017 AND WAS NOT ENTANGLED AT THAT TIME. FINAL OUTCOME UNKNOWN, FULL CONFIGURATION AND AMOUNT OF GEAR UNKNOWN. NO VISIBLE INJURIES OTHER THAN OLD SCARRING NEAR PEDUNCLE. WHALE RESIGHTED IN 2019 GEAR FREE.",EN,NS,RECOVERED,-,0,F,-,L10,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,23-Jun-17,"BLUE LINE BEHIND DORSAL FIN, CUTTING INTO ANIMAL. GEAR AMOUNT AND CONFIGURATION UNKNOWN. SERIOUS INJURY UNDER L2 BECAUSE OF CONSTRICTING WRAP ENTANGLEMENT. ANIMAL APPEARED TO BE LUNGE FEEDING. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,25-Jun-17,"WHALE STRUGGLING AT SURFACE AND ANCHORED IN PLACE, NOT RAISING ITS FLUKES OUT OF THE WATER AT ALL. NO GEAR VISIBLE, BUT APPARENT THAT WHALE IS ANCHORED BY SOMETHING. VIDEO / PHOTO REVIEWED BY . FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,28-Jun-17,"CITIZEN TOOK PHOTO OF PLEASURE BOAT HITTING WHALE BELOW GOLDEN GATE BRIDGE. EXTENT OF INJURIES UNKNOWN, SPEED OF VESSEL UNKNOWN, BUT PROBABLY IN EXCESS OF 10KTS BASED ON PHOTO. APPEARS VESSEL IS APPROXIMATELY SAME SIZE AS WHALE.",VS,SI,UNKNOWN,,0,F,-,L6B,,,,,,,,,,,,,,,,,0.2,,
PAC,2-Jul-17,"WHALE WITH LINE WRAPPED AROUND AND CUTTING INTO ANIMAL, MIDWAY BETWEEN FLUKES AND DORSAL HUMP. DEEP AND EXTENSIVELY-WOUNDED AREA IS HEAVILY COVERED IN BARNACLES, INDICATING THE GEAR HAS BEEN ON THE WHALE FOR SOME TIME. CONSTRICTING ENTANGLEMENT. TRAILING AT LEAST TWO BUOYS. WHALE DISENTANGLEMENT TEAM REMOVED MOST GEAR ON 7/29/2017 IN SOUTHERN CA WATERS (=RESCUE). WHALE WAS SUBSEQUENTLY SEEN, GEAR FREE, SWIMMING AND TAIL-SLAPPING ON 7/30/2017 OFF SOUTHERN CALIFORNIA. WHALE APPEARS TO BE IN GOOD HEALTH WITH EXCEPTION OF ENTANGLEMENT INJURY, WHICH APPEARS PINK IN COLOR. GIVEN SEVERITY OF INJURY, SURVIVAL OF WHALE IS UNCERTAIN. FISHERY POSITIVELY-IDENTIFIED FROM RECOVERED GEAR TAG. PHOTOS / VIDEO REVIEWED BY .",EN,SI,DECLINE,Partial,0,F,-,L5A,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,13-Jul-17,"ENTANGLEMENT INVOLVED 25 FT JUVENILE HUMPBACK WHALE TRAILING 400 YARDS OF LINE. SEVERAL SETS OF FIXED FISHING GEAR WRAPPED AROUND THE TAIL FLUKES, THE PECTORAL FINS, AND THE MOUTH. WHALE INITIALLY ENTANGLED IN SABLEFISH ANCHOR GEAR AND THEN DRAGGED THAT GEAR THROUGH SHRIMP GEAR, SO TWO FISHERIES WERE INVOLVED. THE GEAR HAD ANCHORED THE WHALE IN PLACE AND ANIMAL WAS UNABLE TO LIFT ITS FLUKES. DISENTANGLEMENT TEAM WORKED WITH LOCAL FISHERMEN IN A CAREFULLY PLANNED OPERATION TO HAUL UP SOME OF THE HEAVY GEAR WEIGHING DOWN THE TAIL. THAT CREATED ENOUGH SLACK TO LET THE WHALE SURFACE, ALLOWING THE TEAM TO MAKE THE NECESSARY CUTS TO REMOVE ALL THE ENTANGLING GEAR FROM THE WHALE. SHORT VIDEO POST-RELEASE SHOWS WHALE SWIMMING SLOWLY AT SURFACE. APPARENT BODY CONDITION APPEARS HEALTY FROM PHOTOS. DESIGNATED AS A NON-SERIOUS INJURY DUE TO RESCUE / INTERVENTION AND COMPLETE REMOVAL OF GEAR.",EN,NS,UNKNOWN,Disentangled,0,F,-,L2,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,23-Jul-17,"THICK BLUE LINE DEEPLY EMBEDDED BEHIND BLOWHOLE AND A WRAP OF LEFT PECTORAL FLIPPER, CONNECTING TO MOUTH. THE EMBEDDED LINE HAS CUT INTO THE BLUBBER LAYER OF THE WHALE. LINE AROUND LEFT FLIPPER HAS AN X-SHAPED CONFIGURATION AROUND BASE OF FLIPPER, INDICATING A CONSTRICTING WRAP. ANIMAL DESCRIBED AS AGITATED AND BREACHING, WITH TAIL SLAPPING BEHAVIOR. ANIMAL RESIGHTED 8/19/2017, STILL ENTANGLED. FINAL OUTCOME UNKNOWN. .",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,1
