"Region","Case.1st.Observed.Date","ID.Name","Field....S.","Narrative","CAUSE","DETERMINED.FATE","Health.status","DISENTANGLEMENT.STATUS","Seen..1yr.","Breeding..Feeding..Migratory.corridor..or.Other.","INITIAL..National.Cause.Criteria..L1.L12","FINAL.National.Cause.Criteria..L1.L12","L1","L2","L3","L4","L5a","L5b","L6a","L6b","L6c","L7a","L7b","L8","L9","L10","L11","L12","PBR..Value","Gear..Type","Trailing.","Species","anchored","calf.juv","constricting","decline","extensive.severe","fluke.peduncle","gear.free","head","healing","laceration.deep","laceration.shallow","pectoral","swim.dive","trailing","VessSpd","VessSz","wraps.multi","wraps.no"
"PAC","28-Jul-18","","","TRIBAL FISHERMAN ENTANGLED HUMPBACK WHALE IN GILLNET IN TREATY FISHERY. THREE HOURS LATER, THE FISHERMAN REMOVED AS MUCH GEAR AS POSSIBLE AND THOUGHT THAT SOME LEADLINE GEAR STILL REMAINED ON CAUDAL PEDUNCLE. PHOTOS OF WHALE SHOW IT THRASHING ITS FLUKES. AMOUNT AND CONFIGURATION OF GEAR REMAINING ON WHALE UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","Partial",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Gillnet","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","30-Jul-18","","","BRIDLE THROUGH MOUTH THAT COMES TO A KNOT FORWARD OF DORSAL HUMP. TRAILING LINE APPEARS TO TERMINATE NEAR THE FLUKES AND SWITCHES FROM THE LEFT TO RIGHT SIDE OF THE BODY. THERE IS ALSO A SHORT LOOP OF LINE EMANATING FROM THE KNOT FORWARD OF THE DORSAL. THE FLIPPERS / FLUKES / TAILSTOCK ARE NOT INVOLVED. WHALE TRAVELING AND FLUKING AT MODERATE SPEED WITH ANOTHER HUMPBACK. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Unidentified","1","HUWH",0,0,0,0,0,0,0,1,0,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","3-Aug-18","","","WHALE WITH GILLNET MESH ATTACHED TO RIGHT FLUKE TIP PHOTOGRAPHED ON 8/3/2018. ANIMAL WAS RESIGHTED ON 9/14/2018 BY MARINE MAMMAL LAB (JEFF HARRIS) AS FREE FROM GEAR, PHOTOS OF ENTANGLEMENT AND POST-ENTANGLEMENT EXAMINED BY J. CARRETTA.","EN","NS","UNKNOWN","-",0,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Gillnet","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","5-Aug-18","","","ANCHORED 25 FT. LONG JUVENILE HUMPACK FIRST REPORTED ON 8/5/2018 WITH LINE EMBEDDED IN DORSAL CAUDAL PENDUNCLE, WITH ASSOCIATED MASSIVE LACERATION NEARLY SEVERING FLUKES. RESEARCHERS ON R/V REUBEN LASKER SIGHTING WHALE DURING A LINE-TRANSECT SURVEY ON 8/7 AND CONTACTED CASCADIA RESEARCH. CASCADIA RESCUE TEAM WAS ABLE TO ATTACH TELEMETRY BUOY ON 8/7/2018, WITH NOAA VESSEL REUBEN LASKER STANDING BY FOR ASSISTANCE. CASCADIA TEAM RETURNED ON 8/8/2018 AND REMOVED LINE AND BUOYS ATTACHED TO A CRAB POT AND WHALE SWAM OFF. GEAR WAS RECOVERED AND RETAINED. BASED ON PHOTOS, THE PROBABILITY OF THE WHALE LOSING ITS FLUKES IS SUBSTANTIAL. SERIOUS INJURY UNDER SERIOUS INJURY CRITERIA L2 AND SEVERITY OF DAMAGE TO CAUDAL PEDUNCLE. CONSTRICTING ENTANGLEMENT. HEALTH DECLINE. PHOTOS REVIEWED BY J. CARRETTA.","EN","SI","DECLINE","Disentangled",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pot/Trap","1","HUWH",1,1,1,0,1,0,0,0,0,1,0,0,1,0,"VSpdUnk","VSzUnk",0,0
"PAC","6-Aug-18","","","A COMMERCIAL FISHING VESSEL REPORTED A DEAD ENTANGLED HUMPBACK WHALE TO USCG. THE USCG FLEW OVER AND CONFIRMED. WHALE THROAT WAS DISTENDED FLOATING BELLY UP HIGH IN THE WATER. ORANGE BUOYS SEEN NEAR TAILSTOCK IN AERIAL PHOTOS, OBSERVERS FROM SHORE ON 07 AUG REPORTED SEEING BUOYS NEAR WHALE AND CARCASS APPEARED TO BE ANCHORED IN PLACE. ALL LINES AND BUOYS WERE REMOVED BEFORE OUR ARRIVAL. WE WERE ABLE TO CONFIRM THIS AS THE SAME ANIMAL REPORTED ON AUGUST 6TH USING PIGMENTATION ON THE PLEATS FROM BOTH SIGHTINGS. TWO DEEP IMPRESSIONS WITH A THREE-STRAND LINE PATTERN ON THE RIGHT PECTORAL AND LINE MARKS AND ABRASIONS AROUND TAIL STOCK AND PEDUNCLE INDICATED THAT THE WHALE HAD BEEN ENTANGLED RECENTLY. THE TEAM COLLECTED STILL PHOTOGRAPHS AND UNDERWATER IMAGES FROM A GOPRO MOUNTED ON A POLE. NECROPSY: THREE ADDITIONAL LINEAR ABRASIONS ACROSS THE FLUKE TOWARD THE PEDUNCLE. DEEP IMPRESSIONS INDICATE CONSTRICTING ENTANGLEMENT.","EN","MT","DEAD","-",0,"F","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pot/Trap","","HUWH",1,0,1,0,0,0,0,0,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","11-Aug-18","","","FISHERMAN PARTICIPATING IN SOCKEYE GILLNET TREATY FISHERY REPORTED ENTANGLING A WHALE ON 8/11/2018. ESTIMATED TIME OF ENTANGLEMENT WAS 2130 HRS LOCAL. WHALE WAS WRAPPED IN CORKLINE OF NET AND HAD PULLED JACKLIGHT AND FLAGPOLE UNDERWATER. FISHERMAN'S NARRATIVE NOTED WHALE WAS VERY WOUND UP IN NET. EXTENSIVE CONSTRICTING ENTANGLEMENT. WHALE DIED THE NEXT DAY, CARCASS SANK WITH GEAR. NO NECROPSY.","EN","MT","DEAD","-",0,"F","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Gillnet","","HUWH",0,0,1,0,1,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","11-Aug-18","","","ENTANGLED JUVENILE HUMPBACK SUFFERING A HEALTH DECLINE. ANIMAL'S BODY HAS PATCHES OF RUST-COLORED WHALE LICE. COLORATION OF SKIN APPEARS TO BE LIGHT / DULL, WITH SLOUGHING SKIN. YELLOW POLY LINE SEEN WRAPPED MULTIPLE TIMES AROUND PEDUNCLE, WHERE LINE IS EMBEDDED. MULTIPLE WRAPS AND CONSTRICTING ENTANGLEMENT. APPROXIMATELY 10 FT OF LINE TRAILING BEYOND FLUKES. LARGE AREAS OF ABRADED, RAW PINK SKIN RELATED TO ENTANGLEMENT. PHOTOS REVIEWED BY J. CARRETTA.","EN","SI","DECLINE","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pot/Trap","1","HUWH",0,1,1,1,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",1,0
"PAC","11-Aug-18","","","TRAILING TWO BUOYS APPROXIMATELY 1 TO 2 BODY LENGTHS BEHIND ANIMAL. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. NO PHOTOS.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","12-Aug-18","","","REPORT OF A HUMPBACK WHALE TRAILING A CORKLINE AND CORKS. PHOTO SHOWS WHALE TRAILING GEAR THAT IS AT LEAST AS LONG AS WHALE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Gillnet","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","26-Aug-18","","","WHALE TRAILING 2 BUOYS, A MAIN BUOY (RED/ORANGE) AND A TRAILER BUOY (YELLOW), THE TRAILER WAS ABOUT 20FT BEHIND THE WHALE. THE ATTACHMENT POINT IS UNKNOWN, THE ANIMAL WAS OBSERVED FLUKE-UP DIVING, BUT NO GEAR WAS SEEN ON THE FLUKES DURING THE DIVES. GEAR CONFIGURATION AND AMOUNT UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","30-Aug-18","","","WHALE REPORTED ENTANGLED IN TWO COMMERCIAL CRAB POT BUOYS. (1 YELLOW AND 1 RED WITH A LOT OF GROWTH ON BOTH). THIS WAS WITNESSED FROM 200 YARDS AWAY. NO PHOTOS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","4-Sep-18","","","SINGLE WRAP AROUND WHALE RIGHT AT THE TAIL STOCK WITH LINE APPEARING TO LOOP OVER ITSELF OR WRAP AROUND ITSELF SOMEWHERE UNDER THE FLUKE. WHITE BUOY AND ORANGE POLYBALL CLOSE TO ANIMAL FROM AERIAL PHOTOS. WHALE DESCRIBED AS ANCHORED IN PLACE WITH A FLATTENED BODY POSITION WITHOUT MUCH MOVEMENT. SKIN RAW AND RED/PINK ON DORSAL ASPECT ON CAUDAL PEDUNCLE. EXTENSIVE SCUFF MARKS ON HEAD AND DORSAL FIN AREA. EVIDENCE THAT GEAR HAD MIGRATED FROM FRONT TO REAR OF ANIMAL. THE WHALE BECAME AGITATED WHEN A DISENTANGLEMENT TEAM APPROACHED, AND AT THAT TIME, THE WHALE SHED THE GEAR ON ITS OWN. WHALE REMAINED IN AREA FOR 5 MINUTES, THEN SLOWLY STARTED SWIMMING AWAY, INCREASINGLY USING ITS FLUKES. FISHERY IDENTIFIED FROM RECOVERED GEAR. INTERVIEW WITH FISHERMAN INDICATED GEAR (WITH 3 TRAPS) HAD BEEN SET THE PRIOR DAY. NON-SERIOUS INJURY DUE TO SHED GEAR AND SHORT TIME DURATION OF ENTANGLEMENT. PHOTOS REVIEWED BY J. CARRETTA.","EN","NS","UNKNOWN","Self Release",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Pot/Trap","","HUWH",1,0,0,0,1,0,1,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","17-Sep-18","","","ENTANGLED IN LINE AND FLOATS, BUT NO DESCRIPTION OF WHERE ON ANIMAL. CONFIRMED BASED ON TWO INDEPENDENT SIGHTINGS FROM FISHERMEN. THE ANIMAL WAS UNABLE TO BE RELOCATED BY USCG. NO FURTHER SIGHTINGS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","","HUWH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","21-Sep-18","","","DEAD HUMPBACK CALF FOUND DURING CCES 2018 MARINE MAMMAL CRUISE. WHALE HAD LINE AND BUOYS WRAPPED AROUND TAIL. FISHERY CONFIRMED FROM TAG ON BUOY. PHOTOS REVIEWED BY J. CARRETTA.","EN","MT","DEAD","-",0,"F","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pot/Trap","","HUWH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","27-Sep-18","","","HUMPBACK NOT MOVING MUCH WITH CONSTRICTING LINE BETWEEN HEAD AND DORSAL FIN, POSSIBLY ANCHORED. LINE IS INDENTING INTO SKIN AND OTHER INDENTATION MARKS ARE SEEN FROM WHERE LINE HAS MIGRATED TOWARDS REAR OF WHALE. PRIVATE VESSEL INSTRUCTED PASSENGER TO JUMP INTO WATER AND CLIMB ON TOP OF WHALE TO CUT LINE AWAY. UNAUTHORIZED DISTENTANGLEMENT EVENT. WHALE DANGEROUSLY THRASHED ITS FLUKES UPON THIS INTERACTION AND APPEARED TO SWIM OFF AFTER CITIZEN CUT LINE. UNKNOWN IF ALL GEAR WAS REMOVED, THIS IS CONSIDERED A PARTIAL DISENTANGLEMENT. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. VIDEO REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","Partial",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","","HUWH",1,0,1,0,0,0,1,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","29-Sep-18","","","HUMPBACK CALF WITH BLUE/GREEN LINE TRAILING 40-50 FEET WITH THREE BUOYS (GREEN/WHITE) ATTACHED TO RIGHT PECTORAL FLIPPER. GREEN CA DUNGENESS CRAB TAG SEEN ON THE FIRST BUOY. BASED ON AERIAL PHOTOS, LINE MAY BE ATTACHED TO UNDERSIDE OF FLIPPER. WHALE OTHERWISE IN GOOD HEALTH AS SHOWN IN PHOTOS. ACCOMPANIED BY MOTHER. PHOTOS REVIEWED BY J. CARRETTA.","EN","NS","UNKNOWN","-",0,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Pot/Trap","1","HUWH",0,1,0,0,0,0,0,0,1,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","30-Sep-18","","","LINE ATTACHED TO WHALE AT UNKNOWN LOCATION AND CONFIGURATION WITH A RED AND WHITE BUOY ON THE SIDE OF THE WHALE NEAR THE PECTORAL FLIPPER. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. REPORTING PARTY DESCRIBED AS CRAB POT GEAR.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","","HUWH",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","30-Sep-18","","","WHALE TRAILING 3 BUOYS TOTAL. 1 ""CRAB STYLE"" LARGER BUOY WITH 2 SMALLER BUOYS. REPORTING PARTY THOUGTHT THEY MAY HAVE ALL BEEN WHITE OR HAD SOME WHITE ON THEM BUT COULDN'T REMEMBER FOR SURE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. DIFFERENTIATED FROM OTHER 9/30/2018 ENTANGLEMENT IN SAME AREA BY NUMBER AND COLOR OF BUOYS.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","12-Oct-18","","","HUMPBACK CALF ENTANGLED IN CONFIRMED COMMERICAL SPOT PRAWN GEAR WHICH WAS SET 2 DAYS PRIOR TO OBSERVATION AND PARTIAL RELEASE BY FISHERMAN. LARGE ORANGE BUOY NEAR FORWARD PART OF THE BODY WITH UNKNOWN ATTACHMENT POINT, LIKELY MOUTH OR PECTORAL FLIPPERS. FADED YELLOW BUOY TRAILING ABOUT 30FT BEHIND. BOTH ONLY VISIBLE WHEN SURFACING. FISHERMEN WINCHED UP CALF TO SIDE OF THE BOAT TO MAKE DISENTANGLEMENT CUTS. VERTICAL ASPECT PHOTO SHOWS LINE AND BUOY STILL ON TAIL AFTER REMOVED FROM GROUNDING LINE. NO FURTHER ACTION TAKEN AS WHALE SWAM OFF. AMOUNT AND CONFIGURATION OF REMAINING GEAR UNKNOWN.","EN","PR","UNKNOWN","Partial",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","1","HUWH",0,1,0,0,0,0,0,1,0,0,0,1,1,1,"VSpdUnk","VSzUnk",0,0
"PAC","12-Oct-18","","","MULTIPLE WRAPS OF LINE EMBEDDED DEEPLY AT FLUKE INSERTION WITH 400 FEET OF TRAILING LINE. CONSTRICTING ENTANGLEMENT. WHALE HAD SEVERAL LARGE PATCHES OF ORANGE-COLORED CYAMIDS, INDICATING A HEALTH DECLINE. INITIAL DISENTANGLEMENT RESPONSE REMOVED APPROXIMATELY 350 FEET OF TRAILING LINE. A 2ND DISTENTANGLEMENT EFFORT REMOVED MOST OF THE LOOSE GEAR, BUT EMBEDDED LINE REMAINED. FISHERY POSITIVELY-IDENTIFIED FROM PERMIT TAG ON RECOVERED GEAR. PHOTOS / VIDEO REVIEWED BY J. CARRETTA.","EN","SI","DECLINE","Partial",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pot/Trap","1","HUWH",0,0,1,1,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",1,0
"PAC","13-Oct-18","","","NECROPSY FINDINGS. WHALE WAS IN GOOD BODY CONDITION, A BIT THIN, BUT WITH ADEQUATE BLUBBER LAYER. THERE WERE AREAS OF HEMORRHAGE OVER THE DORSAL SURFACE OF THE CRANIUM AND ON THE DORSAL THORAX IMMEDIATELY CRANIAL TO THE DORSAL FIN AND EXTENDING TOWARDS THE CRANIUM. THE VERTEBRAE AND VERTEBRAL DISKS WERE DISBURSED THROUGHOUT THE BODY, MANY OF WHICH HAD PERIOSTEAL DISCOLORATION (BONE BRUISING). THE RIBS WERE INTACT BUT ALSO HAD SIMILAR BONE BRUISING. THE LEFT SCAPULA WAS FOUND 3 METERS AWAY FROM THE BODY WITH FRACTURES AND BONE BRUISING. THE CRANIUM HAD BONE BRUISING ON THE DORSAL SURFACE AND FRACTURES ON THE PARAOCCIPITAL PROCESSES, AND OTIC BULLA.","VS","MT","DEAD","-",0,"F","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","","HUWH",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","15-Oct-18","","","REPORTING PARTY NOTED 2 ORANGE CRAB POT BUOYS NEAR THE TAIL OF THE WHALE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. NO PHOTOS.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","3-Nov-18","","","PHOTOS SHOW WHALE WITH LARGE DIAGONAL, NARROW-DIAMETER WOUND BETWEEN DORSAL HUMP AND BLOWHOLE. ORIENTATION OF WOUND IS FROM DORSAL SURFACE, EXTENDING DIAGONALLY TOWARDS REAR AND VENTRUM OF WHALE, CONSISTENT WITH A CONSTRICTING LINE EXPERIENCING DRAG. INDENTATION AND LARGE AREAS OF BODY COVERED WITH CYAMIDS, INDICATING A HEALTH DECLINE. PHOTOS INCONCLUSIVE ON WHETHER LINE IS STILL EMBEDDED IN WHALE, BUT INJURY IS CONSISTENT WITH CONSTRICTING ENTANGLEMENT. PHOTOS REVIEWED BY J. CARRETTA.","EN","SI","DECLINE","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Unidentified","","HUWH",0,0,1,1,0,0,0,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","4-Nov-18","","","LOOSE DRAPED TRAILING LINE (30 FEET) WITH NO APPARENT TENSION AND SINGLE RED AND WHITE BUOY APPEAR TO BE LOOSELY CONNECTED TO UNDERSIDE OF FLUKES, PERHAPS ATTACHED VIA BARNACLES. WHALE FREE-SWIMMING. PHOTOS REVIEWED BY J. CARRETTA.","EN","NS","UNKNOWN","-",0,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Unidentified","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,1,1,"VSpdUnk","VSzUnk",0,0
"PAC","17-Nov-18","","","TIGHT WRAP OR WRAPS RIGHT AT THE FLUKE INSERTION WITH SHORT GREEN LINE TRAILING UNDERNEATH FLUKE AND TWO BUOYS APPROX 3 FEET BEHIND THE FLUKES AND ONLY COME TO THE SURFACE WHEN WHALE IS FLUKE UP DIVING. LACERATION IN FLUKE REGION EVIDENT FROM PHOTOS REVIEWED BY J. CARRETTA. EVIDENCE OF CONSTRICTING WRAP.","EN","SI","UNKNOWN","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Unidentified","1","HUWH",0,0,1,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","3-Dec-18","","","MULTIPLE WRAPS OF LINE OVER / AROUND BODY IN FRONT OF THE DORSAL FIN WITH EVIDENCE THE GEAR HAS MOVED FROM BACK DUE TO ABRASIONS WITH ASSOCIATED SKIN DISCOLORATION. TWO BUOYS NEXT TO THE BODY NEAR THE WRAPS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. POOR-QUALITY PHOTOS REVIEWED BY J. CARRETTA.","EN","SI","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","","HUWH",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",1,0
"ATL","12-Jan-00","1601","","Sighted w/ entanglement scars on peduncle and discolored (light) right pectoral. Thin w/ lesions & cyamids. Cannot confirm gear present on pectoral. Continued health decline until last sighting in 2001.","EN","SI","Decline","-",1,"B","L2","L2",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,"-","-","RIWH",0,0,0,1,0,0,0,0,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"ATL","01-Mar-00","1130/Zebra","E04-00, WR-2000-03","CCS aerial team rept; left pectoral discolored, likely point of attachment, with line trailing several body lengths. Cyamid patches on body. No resights.","EN","SI","Unknown","-",0,"F","L2","L2",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,"-","1","RIWH",0,0,0,1,0,0,0,0,0,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"ATL","23-Mar-00","1301/Half Note","E06-00","New body wrapping scar discovered during photo review. Seen 7/18/99 & 7/21/99 pre-injury. Healthy resights, reproductively successful.","EN","NS","Recovered","-",1,"F","L2","L2",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"-","-","RIWH",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"ATL","27-Mar-00","1167/Houdini","E07-00, WR-2000-04","Whale photographed south of Noman's; Gear was not noted at the time, but was seen in slides. Line attached tightly wrapping left flipper, possible right mouth or flipper attachment as well, 50-70' of line trailing behind flukes w/ buoy @ end. VHF tag attached 5/8, came off 5/10, retrieved 5/12 w/ no gear. Confirmed to still have gear on left flipper on 9/26/02 while reviewing images for 2005 entanglement . Confirmed gear free from this entanglement on 2/27/07. Healthy resights until 2005 entanglement","EN","NS","Recovered","Partial, 
Shed Gear",1,"F","L2","L2",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"-","-","RIWH",0,0,1,0,0,0,1,1,1,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"ATL","07-Apr-00","2920","E09-00","Body wrapping scar discovered during photo analysis. No gear present. Sighted pre-injury on 3/27/00. Healthy resights","EN","NS","Recovered","-",1,"F","L2","L2",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"-","-","RIWH",0,0,0,0,0,0,1,0,1,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"ATL","31-May-00","1720","E15-00,WR-2000-09","NOAA SAS rept; gear through mouth w/ 80-90' of dark line trailing beneath whale, no wraps. Gear free 5/12/01. Healthy resights","EN","NS","Recovered","Shed Gear",1,"F","L3","L3",NA,"",1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"-","1","RIWH",0,0,0,0,0,0,1,1,1,0,0,0,0,1,"VSpdUnk","VSzUnk",0,1
"ATL","07-Jul-00","2820","-","Seen repeatedly in BOF w/ large deep, gash in his back. K&C classify >10cm & unable to determine vessel size. Many resights in 2001 with injury healing/healed & some cyamids, last seen March 2002. K&C say likely died from injury 2+ yrs later, but resights indicate despite cyamids in wound, gash healing and animal robust.","VS","NS","Recovered","-",1,"F","L5a","L5a",NA,"",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"-","-","RIWH",0,0,0,1,0,0,0,0,1,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"ATL","09-Jul-00","2746","E18-00, WR-2000-12","R/V Delaware II rept; At least 2 lines exiting both sides of mouth, tightly criss crossing over back. 1+ lines from right mouth pins left flipper to body. 2 loops across whale's back. Poss right flipper involvement. 2 lines trail just beyond flukes. Tagged on 7/13; partial disentanglement - loop cut on 7/15; Tag retrieved w/ some gear on 7/20. Gear free on 9/7 . Healthy resights, reproductively successful","EN","NS","Recovered","Partial, 
Shed Gear",1,"F","L2","L2",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"Pot/trap","1","RIWH",0,0,1,0,0,0,1,1,1,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"ATL","25-Jul-00","2223/Calvin","E24-00, WR-2000-16","NOAA SAS rept; not relocated. Line entered & exited right mouth, leading over body to left flipper, then entered & exited left mouth, trailing ~200' aft of flukes. Body wrap is ""snug"". Photo analysis confirms first EN on 7/25/00. Partial disentanglement 3/29/01, tag attached & 124' of gear retrieved; tag w/ 98' gear retrieved on 5/8/01; Confirmed gear free 6/8/01. Healthy resights, reproductively successful.","EN","NS","Recovered","Partial, 
Shed Gear",1,"F","L2","L3",NA,"1",1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0,"-","1","RIWH",0,0,0,0,0,0,1,1,1,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
